grid_lat,grid_lon,i_lat,i_lon,hs_q90,ssh_total_mean,ssh_total_q90,ssh_total_anomaly_q90,ssh_total_q90_minus_mean,threshold_translation_error,catalog_thr_ssh_total_abs,catalog_ssh_total_episode_count,ssh_total_exceedance_day_count,ssh_total_anomaly_exceedance_day_count,ssh_total_episode_count,ssh_total_anomaly_episode_count,ssh_total_mask_difference_day_count,compound_day_count_raw_ssh_total,compound_day_count_ssh_total_anomaly,compound_event_count_raw_ssh_total,compound_event_count_ssh_total_anomaly,delta_ssh_total_exceedance_day_count,delta_ssh_total_episode_count,delta_compound_day_count,delta_compound_event_count,delta_catalog_vs_recomputed_ssh_total_episode_count,ssh_total_episode_count_annual_mean,ssh_total_anomaly_episode_count_annual_mean,compound_event_count_raw_ssh_total_annual_mean,compound_event_count_ssh_total_anomaly_annual_mean
1.0,-29.8,180,126,2.288,0.870169,1.186765,0.316596,0.316596,0.0,1.186765,340,1206,1206,340,340,0,111,111,68,68,0,0,0,0,0,10.303030303030303,10.303030303030303,2.0606060606060606,2.0606060606060606
1.0,-29.6,180,127,2.28,0.864966,1.180222,0.315256,0.315256,-0.0,1.180222,342,1206,1206,342,342,0,117,117,72,72,0,0,0,0,0,10.363636363636363,10.363636363636363,2.1818181818181817,2.1818181818181817
1.0,-29.4,180,128,2.28,0.860047,1.172966,0.312919,0.312919,-0.0,1.172966,342,1206,1206,342,342,0,117,117,71,71,0,0,0,0,0,10.363636363636363,10.363636363636363,2.1515151515151514,2.1515151515151514
1.0,-29.2,180,129,2.28,0.856094,1.168074,0.31198,0.31198,-0.0,1.168074,344,1206,1206,344,344,0,119,119,70,70,0,0,0,0,0,10.424242424242424,10.424242424242424,2.121212121212121,2.121212121212121
1.0,-29.0,180,130,2.28,0.851929,1.162712,0.310783,0.310783,-0.0,1.162712,345,1206,1206,345,345,0,119,119,69,69,0,0,0,0,0,10.454545454545455,10.454545454545455,2.090909090909091,2.090909090909091
1.2,-49.8,181,26,0.93,1.769932,2.184619,0.414687,0.414687,0.0,2.184619,317,1206,1206,317,317,0,159,159,85,85,0,0,0,0,0,9.606060606060606,9.606060606060606,2.5757575757575757,2.5757575757575757
1.2,-49.6,181,27,1.44,1.699716,2.110416,0.4107,0.4107,-0.0,2.110416,315,1206,1206,315,315,0,163,163,75,75,0,0,0,0,0,9.545454545454545,9.545454545454545,2.272727272727273,2.272727272727273
1.2,-29.6,181,127,2.28,0.865877,1.178697,0.31282,0.31282,0.0,1.178697,342,1206,1206,342,342,0,120,120,71,71,0,0,0,0,0,10.363636363636363,10.363636363636363,2.1515151515151514,2.1515151515151514
1.2,-29.4,181,128,2.28,0.861019,1.172248,0.311229,0.311229,0.0,1.172248,342,1206,1206,342,342,0,120,120,71,71,0,0,0,0,0,10.363636363636363,10.363636363636363,2.1515151515151514,2.1515151515151514
1.2,-29.2,181,129,2.28,0.856523,1.166572,0.310049,0.310049,-0.0,1.166572,342,1206,1206,342,342,0,117,117,68,68,0,0,0,0,0,10.363636363636363,10.363636363636363,2.0606060606060606,2.0606060606060606
1.4,-49.8,182,26,1.36,1.87606,2.37206,0.495999,0.495999,0.0,2.37206,331,1206,1206,331,331,0,144,144,66,66,0,0,0,0,0,10.030303030303031,10.030303030303031,2.0,2.0
1.4,-49.6,182,27,1.56,1.761987,2.229506,0.467519,0.467519,-0.0,2.229506,316,1206,1206,316,316,0,151,151,70,70,0,0,0,0,0,9.575757575757576,9.575757575757576,2.121212121212121,2.121212121212121
1.6,-49.8,183,26,1.56,2.219836,2.822708,0.602871,0.602871,0.0,2.822708,316,1206,1206,316,316,0,135,135,56,56,0,0,0,0,0,9.575757575757576,9.575757575757576,1.696969696969697,1.696969696969697
1.6,-49.6,183,27,1.68,2.04107,2.563276,0.522206,0.522206,-0.0,2.563276,308,1206,1206,308,308,0,138,138,57,57,0,0,0,0,0,9.333333333333334,9.333333333333334,1.7272727272727273,1.7272727272727273
1.8,-50.0,184,25,1.57,3.562513,4.469534,0.907021,0.907021,0.0,4.469534,319,1206,1206,319,319,0,145,145,62,62,0,0,0,0,0,9.666666666666666,9.666666666666666,1.878787878787879,1.878787878787879
1.8,-49.8,184,26,1.8,2.671192,3.335715,0.664524,0.664524,0.0,3.335715,313,1206,1206,313,313,0,156,156,66,66,0,0,0,0,0,9.484848484848484,9.484848484848484,2.0,2.0
1.8,-49.6,184,27,1.81,2.248165,2.800962,0.552797,0.552797,-0.0,2.800962,314,1206,1206,314,314,0,147,147,63,63,0,0,0,0,0,9.515151515151516,9.515151515151516,1.9090909090909092,1.9090909090909092
2.0,-50.2,185,24,1.71,3.932198,4.840381,0.908183,0.908183,-0.0,4.840381,310,1206,1206,310,310,0,138,138,60,60,0,0,0,0,0,9.393939393939394,9.393939393939394,1.8181818181818181,1.8181818181818181
2.0,-50.0,185,25,1.86,3.384011,4.163719,0.779707,0.779707,-0.0,4.163719,310,1206,1206,310,310,0,145,145,61,61,0,0,0,0,0,9.393939393939394,9.393939393939394,1.8484848484848484,1.8484848484848484
2.0,-49.8,185,26,1.93,2.805422,3.451926,0.646504,0.646504,-0.0,3.451926,305,1206,1206,305,305,0,150,150,62,62,0,0,0,0,0,9.242424242424242,9.242424242424242,1.878787878787879,1.878787878787879
2.0,-49.6,185,27,1.91,2.319514,2.87164,0.552126,0.552126,0.0,2.87164,299,1206,1206,299,299,0,150,150,64,64,0,0,0,0,0,9.06060606060606,9.06060606060606,1.9393939393939394,1.9393939393939394
2.2,-50.6,186,22,0.91,4.173264,5.114398,0.941134,0.941134,0.0,5.114398,321,1206,1206,321,321,0,154,154,64,64,0,0,0,0,0,9.727272727272727,9.727272727272727,1.9393939393939394,1.9393939393939394
2.2,-50.4,186,23,1.42,3.837541,4.72716,0.88962,0.88962,-0.0,4.72716,312,1206,1206,312,312,0,145,145,61,61,0,0,0,0,0,9.454545454545455,9.454545454545455,1.8484848484848484,1.8484848484848484
2.2,-50.2,186,24,1.89,3.500863,4.292613,0.79175,0.79175,0.0,4.292613,310,1206,1206,310,310,0,137,137,61,61,0,0,0,0,0,9.393939393939394,9.393939393939394,1.8484848484848484,1.8484848484848484
2.2,-50.0,186,25,1.98,3.083555,3.779945,0.69639,0.69639,0.0,3.779945,301,1206,1206,301,301,0,141,141,58,58,0,0,0,0,0,9.121212121212121,9.121212121212121,1.7575757575757576,1.7575757575757576
2.4,-50.6,187,22,1.69,3.901974,4.826052,0.924078,0.924078,-0.0,4.826052,314,1206,1206,314,314,0,148,148,65,65,0,0,0,0,0,9.515151515151516,9.515151515151516,1.9696969696969697,1.9696969696969697
2.4,-50.4,187,23,1.89,3.614356,4.463787,0.84943,0.84943,0.0,4.463787,315,1206,1206,315,315,0,138,138,61,61,0,0,0,0,0,9.545454545454545,9.545454545454545,1.8484848484848484,1.8484848484848484
2.4,-50.2,187,24,1.98,3.206835,3.950745,0.74391,0.74391,0.0,3.950745,304,1206,1206,304,304,0,141,141,64,64,0,0,0,0,0,9.212121212121213,9.212121212121213,1.9393939393939394,1.9393939393939394
2.6,-50.8,188,21,1.22,3.495656,4.341881,0.846225,0.846225,0.0,4.341881,311,1206,1206,311,311,0,141,141,65,65,0,0,0,0,0,9.424242424242424,9.424242424242424,1.9696969696969697,1.9696969696969697
2.6,-50.6,188,22,1.75,3.461272,4.294597,0.833325,0.833325,0.0,4.294597,311,1206,1206,311,311,0,147,147,65,65,0,0,0,0,0,9.424242424242424,9.424242424242424,1.9696969696969697,1.9696969696969697
2.6,-50.4,188,23,1.94,3.204762,3.974536,0.769773,0.769773,-0.0,3.974536,301,1206,1206,301,301,0,143,143,62,62,0,0,0,0,0,9.121212121212121,9.121212121212121,1.878787878787879,1.878787878787879
2.8,-50.8,189,21,1.52,3.057752,3.799896,0.742144,0.742144,0.0,3.799896,306,1206,1206,306,306,0,148,148,62,62,0,0,0,0,0,9.272727272727273,9.272727272727273,1.878787878787879,1.878787878787879
2.8,-50.6,189,22,1.88,2.991363,3.71825,0.726887,0.726887,0.0,3.71825,309,1206,1206,309,309,0,138,138,60,60,0,0,0,0,0,9.363636363636363,9.363636363636363,1.8181818181818181,1.8181818181818181
3.0,-50.8,190,21,1.8,2.606083,3.254374,0.64829,0.64829,-0.0,3.254374,311,1206,1206,311,311,0,138,138,60,60,0,0,0,0,0,9.424242424242424,9.424242424242424,1.8181818181818181,1.8181818181818181
3.0,-50.6,190,22,1.98,2.472455,3.089202,0.616747,0.616747,0.0,3.089202,309,1206,1206,309,309,0,139,139,59,59,0,0,0,0,0,9.363636363636363,9.363636363636363,1.7878787878787878,1.7878787878787878
3.2,-50.8,191,21,1.95,2.172224,2.739565,0.567341,0.567341,-0.0,2.739565,317,1206,1206,317,317,0,142,142,62,62,0,0,0,0,0,9.606060606060606,9.606060606060606,1.878787878787879,1.878787878787879
3.2,-50.6,191,22,2.07,2.012331,2.541008,0.528677,0.528677,-0.0,2.541008,320,1206,1206,320,320,0,147,147,65,65,0,0,0,0,0,9.696969696969697,9.696969696969697,1.9696969696969697,1.9696969696969697
3.4,-50.8,192,21,2.0,1.802421,2.299516,0.497096,0.497096,-0.0,2.299516,326,1206,1206,326,326,0,148,148,59,59,0,0,0,0,0,9.878787878787879,9.878787878787879,1.7878787878787878,1.7878787878787878
3.6,-51.0,193,20,1.56,1.643619,2.118012,0.474393,0.474393,0.0,2.118012,328,1206,1206,328,328,0,148,148,66,66,0,0,0,0,0,9.93939393939394,9.93939393939394,2.0,2.0
3.6,-50.8,193,21,1.99,1.548708,2.005435,0.456727,0.456727,-0.0,2.005435,328,1206,1206,328,328,0,139,139,63,63,0,0,0,0,0,9.93939393939394,9.93939393939394,1.9090909090909092,1.9090909090909092
3.8,-51.0,194,20,1.29,1.465489,1.907991,0.442502,0.442502,-0.0,1.907991,335,1206,1206,335,335,0,143,143,66,66,0,0,0,0,0,10.151515151515152,10.151515151515152,2.0,2.0
3.8,-50.8,194,21,1.9,1.377481,1.80338,0.425899,0.425899,0.0,1.80338,335,1206,1206,335,335,0,138,138,68,68,0,0,0,0,0,10.151515151515152,10.151515151515152,2.0606060606060606,2.0606060606060606
4.0,-51.0,195,20,1.46,1.328619,1.754551,0.425932,0.425932,0.0,1.754551,343,1206,1206,343,343,0,147,147,70,70,0,0,0,0,0,10.393939393939394,10.393939393939394,2.121212121212121,2.121212121212121
4.0,-50.8,195,21,2.01,1.233387,1.625797,0.39241,0.39241,0.0,1.625797,339,1206,1206,339,339,0,130,130,65,65,0,0,0,0,0,10.272727272727273,10.272727272727273,1.9696969696969697,1.9696969696969697
4.2,-51.2,196,19,1.0,1.269937,1.77256,0.502622,0.502622,0.0,1.77256,357,1206,1206,357,357,0,134,134,75,75,0,0,0,0,0,10.818181818181818,10.818181818181818,2.272727272727273,2.272727272727273
4.2,-51.0,196,20,1.39,1.175382,1.56369,0.388308,0.388308,0.0,1.56369,344,1206,1206,344,344,0,133,133,70,70,0,0,0,0,0,10.424242424242424,10.424242424242424,2.121212121212121,2.121212121212121
4.2,-50.8,196,21,2.01,1.116918,1.484009,0.367091,0.367091,0.0,1.484009,341,1206,1206,341,341,0,119,119,60,60,0,0,0,0,0,10.333333333333334,10.333333333333334,1.8181818181818181,1.8181818181818181
4.4,-51.6,197,17,1.0,1.023921,1.352993,0.329072,0.329072,-0.0,1.352993,341,1206,1206,341,341,0,135,135,73,73,0,0,0,0,0,10.333333333333334,10.333333333333334,2.212121212121212,2.212121212121212
4.4,-51.4,197,18,1.33,1.151962,1.566257,0.414295,0.414295,0.0,1.566257,352,1206,1206,352,352,0,138,138,69,69,0,0,0,0,0,10.666666666666666,10.666666666666666,2.090909090909091,2.090909090909091
4.4,-51.2,197,19,1.35,1.126814,1.50269,0.375876,0.375876,-0.0,1.50269,344,1206,1206,344,344,0,134,134,72,72,0,0,0,0,0,10.424242424242424,10.424242424242424,2.1818181818181817,2.1818181818181817
4.4,-51.0,197,20,1.38,1.0589,1.418333,0.359434,0.359434,-0.0,1.418333,339,1206,1206,339,339,0,119,119,68,68,0,0,0,0,0,10.272727272727273,10.272727272727273,2.0606060606060606,2.0606060606060606
4.6,-51.6,198,17,1.92,1.095562,1.469634,0.374072,0.374072,0.0,1.469634,343,1206,1206,343,343,0,132,132,62,62,0,0,0,0,0,10.393939393939394,10.393939393939394,1.878787878787879,1.878787878787879
4.6,-51.4,198,18,1.99,1.057886,1.41873,0.360844,0.360844,-0.0,1.41873,345,1206,1206,345,345,0,135,135,65,65,0,0,0,0,0,10.454545454545455,10.454545454545455,1.9696969696969697,1.9696969696969697
4.6,-51.2,198,19,1.76,1.00691,1.353872,0.346961,0.346961,0.0,1.353872,341,1206,1206,341,341,0,116,116,63,63,0,0,0,0,0,10.333333333333334,10.333333333333334,1.9090909090909092,1.9090909090909092
4.6,-51.0,198,20,2.13,0.999384,1.339174,0.33979,0.33979,0.0,1.339174,336,1206,1206,336,336,0,105,105,58,58,0,0,0,0,0,10.181818181818182,10.181818181818182,1.7575757575757576,1.7575757575757576
4.8,-52.0,199,15,1.86,1.070857,1.451771,0.380914,0.380914,0.0,1.451771,347,1206,1206,347,347,0,148,148,69,69,0,0,0,0,0,10.515151515151516,10.515151515151516,2.090909090909091,2.090909090909091
4.8,-51.8,199,16,2.14,1.032073,1.400596,0.368523,0.368523,0.0,1.400596,347,1206,1206,347,347,0,135,135,64,64,0,0,0,0,0,10.515151515151516,10.515151515151516,1.9393939393939394,1.9393939393939394
4.8,-51.6,199,17,2.21,1.001714,1.354416,0.352702,0.352702,-0.0,1.354416,345,1206,1206,345,345,0,126,126,63,63,0,0,0,0,0,10.454545454545455,10.454545454545455,1.9090909090909092,1.9090909090909092
4.8,-51.4,199,18,2.3,0.980873,1.32233,0.341457,0.341457,-0.0,1.32233,342,1206,1206,342,342,0,120,120,62,62,0,0,0,0,0,10.363636363636363,10.363636363636363,1.878787878787879,1.878787878787879
5.0,-52.2,200,14,1.53,1.015181,1.379879,0.364698,0.364698,0.0,1.379879,344,1206,1206,344,344,0,150,150,71,71,0,0,0,0,0,10.424242424242424,10.424242424242424,2.1515151515151514,2.1515151515151514
5.0,-52.0,200,15,1.92,0.990459,1.346807,0.356348,0.356348,0.0,1.346807,346,1206,1206,346,346,0,144,144,66,66,0,0,0,0,0,10.484848484848484,10.484848484848484,2.0,2.0
5.0,-51.8,200,16,2.25,0.97134,1.318956,0.347616,0.347616,0.0,1.318956,345,1206,1206,345,345,0,123,123,62,62,0,0,0,0,0,10.454545454545455,10.454545454545455,1.878787878787879,1.878787878787879
5.0,-51.6,200,17,2.34,0.958152,1.296908,0.338757,0.338757,0.0,1.296908,341,1206,1206,341,341,0,117,117,62,62,0,0,0,0,0,10.333333333333334,10.333333333333334,1.878787878787879,1.878787878787879
5.2,-52.6,201,12,1.47,1.004023,1.362447,0.358424,0.358424,0.0,1.362447,340,1206,1206,340,340,0,155,155,73,73,0,0,0,0,0,10.303030303030303,10.303030303030303,2.212121212121212,2.212121212121212
5.2,-52.4,201,13,1.82,0.980267,1.336597,0.356329,0.356329,0.0,1.336597,339,1206,1206,339,339,0,148,148,66,66,0,0,0,0,0,10.272727272727273,10.272727272727273,2.0,2.0
5.2,-52.2,201,14,1.92,0.958959,1.307336,0.348377,0.348377,-0.0,1.307336,341,1206,1206,341,341,0,130,130,61,61,0,0,0,0,0,10.333333333333334,10.333333333333334,1.8484848484848484,1.8484848484848484
5.2,-52.0,201,15,2.21,0.94749,1.287008,0.339518,0.339518,0.0,1.287008,344,1206,1206,344,344,0,127,127,61,61,0,0,0,0,0,10.424242424242424,10.424242424242424,1.8484848484848484,1.8484848484848484
5.4,-52.6,202,12,1.84,0.952007,1.302051,0.350044,0.350044,-0.0,1.302051,339,1206,1206,339,339,0,144,144,68,68,0,0,0,0,0,10.272727272727273,10.272727272727273,2.0606060606060606,2.0606060606060606
5.4,-52.4,202,13,1.94,0.931892,1.272971,0.34108,0.34108,0.0,1.272971,341,1206,1206,341,341,0,131,131,64,64,0,0,0,0,0,10.333333333333334,10.333333333333334,1.9393939393939394,1.9393939393939394
5.6,-53.4,203,8,1.49,0.992349,1.359585,0.367235,0.367235,-0.0,1.359585,333,1206,1206,333,333,0,153,153,73,73,0,0,0,0,0,10.090909090909092,10.090909090909092,2.212121212121212,2.212121212121212
5.6,-53.2,203,9,1.92,0.980289,1.344861,0.364572,0.364572,0.0,1.344861,331,1206,1206,331,331,0,144,144,68,68,0,0,0,0,0,10.030303030303031,10.030303030303031,2.0606060606060606,2.0606060606060606
5.6,-53.0,203,10,1.98,0.953976,1.309902,0.355926,0.355926,-0.0,1.309902,334,1206,1206,334,334,0,139,139,66,66,0,0,0,0,0,10.121212121212121,10.121212121212121,2.0,2.0
5.6,-52.8,203,11,2.0,0.918141,1.26338,0.345239,0.345239,0.0,1.26338,337,1206,1206,337,337,0,138,138,68,68,0,0,0,0,0,10.212121212121213,10.212121212121213,2.0606060606060606,2.0606060606060606
5.6,-52.6,203,12,1.94,0.912445,1.249598,0.337153,0.337153,-0.0,1.249598,338,1206,1206,338,338,0,135,135,65,65,0,0,0,0,0,10.242424242424242,10.242424242424242,1.9696969696969697,1.9696969696969697
5.8,-53.6,204,7,1.7,0.963955,1.32715,0.363195,0.363195,-0.0,1.32715,336,1206,1206,336,336,0,132,132,67,67,0,0,0,0,0,10.181818181818182,10.181818181818182,2.0303030303030303,2.0303030303030303
5.8,-53.4,204,8,1.54,0.94563,1.302512,0.356882,0.356882,0.0,1.302512,338,1206,1206,338,338,0,133,133,69,69,0,0,0,0,0,10.242424242424242,10.242424242424242,2.090909090909091,2.090909090909091
5.8,-53.2,204,9,2.12,0.924442,1.272963,0.348521,0.348521,0.0,1.272963,339,1206,1206,339,339,0,133,133,64,64,0,0,0,0,0,10.272727272727273,10.272727272727273,1.9393939393939394,1.9393939393939394
5.8,-53.0,204,10,2.14,0.905534,1.245488,0.339954,0.339954,0.0,1.245488,338,1206,1206,338,338,0,137,137,66,66,0,0,0,0,0,10.242424242424242,10.242424242424242,2.0,2.0
5.8,-52.8,204,11,2.12,0.888145,1.218723,0.330577,0.330577,0.0,1.218723,337,1206,1206,337,337,0,132,132,68,68,0,0,0,0,0,10.212121212121213,10.212121212121213,2.0606060606060606,2.0606060606060606
6.0,-54.2,205,4,1.94,0.925871,1.278194,0.352323,0.352323,0.0,1.278194,335,1206,1206,335,335,0,121,121,58,58,0,0,0,0,0,10.151515151515152,10.151515151515152,1.7575757575757576,1.7575757575757576
6.0,-54.0,205,5,2.07,0.927751,1.28319,0.355438,0.355438,0.0,1.28319,339,1206,1206,339,339,0,125,125,59,59,0,0,0,0,0,10.272727272727273,10.272727272727273,1.7878787878787878,1.7878787878787878
6.0,-53.8,205,6,2.16,0.920043,1.27254,0.352497,0.352497,0.0,1.27254,337,1206,1206,337,337,0,128,128,63,63,0,0,0,0,0,10.212121212121213,10.212121212121213,1.9090909090909092,1.9090909090909092
6.0,-53.6,205,7,2.2,0.913609,1.260274,0.346666,0.346666,0.0,1.260274,338,1206,1206,338,338,0,123,123,62,62,0,0,0,0,0,10.242424242424242,10.242424242424242,1.878787878787879,1.878787878787879
6.0,-53.4,205,8,2.22,0.899065,1.238143,0.339078,0.339078,0.0,1.238143,340,1206,1206,340,340,0,118,118,60,60,0,0,0,0,0,10.303030303030303,10.303030303030303,1.8181818181818181,1.8181818181818181
6.0,-53.2,205,9,2.22,0.885823,1.217483,0.33166,0.33166,-0.0,1.217483,339,1206,1206,339,339,0,122,122,62,62,0,0,0,0,0,10.272727272727273,10.272727272727273,1.878787878787879,1.878787878787879
