grid_lat_legacy,grid_lon_legacy,compound_count_total_legacy,mean_overlap_duration_legacy,mean_compound_intensity_norm_legacy,compound_count_annual_mean_legacy,mean_compound_intensity_norm_abspeak,Hazard_Frequency_legacy,Hazard_Duration_legacy,Hazard_Intensity_legacy,Hazard_Index_raw_legacy,Hazard_Index_legacy,grid_lat_mhws,grid_lon_mhws,compound_count_total_mhws,mean_overlap_duration_mhws,mean_compound_intensity_norm_mhws,compound_count_annual_mean_mhws,Hazard_Frequency_mhws,Hazard_Duration_mhws,Hazard_Intensity_mhws,Hazard_Index_raw_mhws,Hazard_Index_mhws,band
-21.0,-40.4,110,1.69,0.2639,3.33,0.2961,0.24014336917562723,0.34400000000000003,0.2784140969162996,0.2875191553639756,0.2421470432674851,-21.0,-40.4,87,1.9,0.2168,2.64,0.23283582089552238,0.07329842931937172,0.21333333333333332,0.17315586118274248,0.22362725627293475,SP/RJ
-21.0,-40.2,86,1.7,0.276,2.61,0.357,0.15412186379928317,0.35200000000000004,0.3139500734214391,0.27335731240690747,0.2177714423785065,-21.0,-40.2,65,2.12,0.2467,1.97,0.16716417910447762,0.09633507853403142,0.27196078431372545,0.1784866806507448,0.23253712713668986,SP/RJ
-21.0,-29.4,55,1.56,0.2575,1.67,0.4595,0.043010752688172046,0.24000000000000007,0.25961820851688694,0.18087632040168633,0.05859161262259288,-21.0,-29.4,12,5.0,0.2729,0.36,0.008955223880597015,0.39790575916230364,0.3233333333333333,0.24339810545874463,0.34102934228168363,SP/RJ
-21.0,-29.2,54,1.57,0.2576,1.64,0.4586,0.03942652329749104,0.24800000000000008,0.2599118942731277,0.18244613919020627,0.06129361096934647,-21.0,-29.2,10,5.5,0.2462,0.3,0.0029850746268656717,0.450261780104712,0.2709803921568627,0.24140908229614677,0.33770491165143274,SP/RJ
-20.8,-40.4,112,1.77,0.2665,3.39,0.2665,0.24731182795698925,0.4080000000000001,0.286049926578561,0.3137872515118501,0.28736012956952833,-20.8,-40.4,99,1.85,0.2076,3.0,0.26865671641791045,0.06806282722513089,0.19529411764705884,0.17733788709670006,0.23061704669181812,SP/RJ
-20.8,-40.2,99,1.74,0.2698,3.0,0.3297,0.2007168458781362,0.38400000000000006,0.295741556534508,0.2934861341375481,0.25241750690265885,-20.8,-40.2,78,2.03,0.2385,2.36,0.20597014925373133,0.08691099476439788,0.25588235294117645,0.18292116565310187,0.2399488747967671,SP/RJ
-20.8,-40.0,82,1.72,0.2811,2.49,0.3843,0.13978494623655913,0.36800000000000005,0.328928046989721,0.2789043310754267,0.22731906365897375,-20.8,-40.0,48,2.48,0.2753,1.45,0.11641791044776119,0.13403141361256543,0.32803921568627453,0.19282951324886702,0.2565095739690745,SP/RJ
-20.8,-29.6,57,1.58,0.2471,1.73,0.4575,0.05017921146953405,0.2560000000000001,0.22907488986784136,0.17841803377912516,0.054360368584375436,-20.8,-29.6,11,4.82,0.2371,0.33,0.005970149253731343,0.37905759162303665,0.25313725490196076,0.21272166525957625,0.28975708998072136,SP/RJ
-20.8,-29.4,55,1.56,0.2556,1.67,0.4582,0.043010752688172046,0.24000000000000007,0.2540381791483113,0.17901631061216114,0.05539013267280777,-20.8,-29.4,10,5.4,0.2455,0.3,0.0029850746268656717,0.43979057591623033,0.26960784313725494,0.23746116456011698,0.3311064069712629,SP/RJ
-20.8,-29.2,51,1.59,0.2631,1.55,0.4603,0.02867383512544803,0.2640000000000001,0.27606461086637296,0.1895794819972737,0.07357163988101147,-20.8,-29.2,9,5.56,0.2689,0.27,0.0,0.45654450261780094,0.3154901960784313,0.2573448995654108,0.36433985489604975,SP/RJ
-20.8,-29.0,50,1.64,0.2661,1.52,0.46,0.025089605734767026,0.304,0.28487518355359764,0.2046549297627882,0.09951975264209958,-20.8,-29.0,12,4.67,0.2503,0.36,0.008955223880597015,0.36335078534031406,0.27901960784313734,0.2171085390213495,0.2970892607562668,SP/RJ
-20.8,-28.8,51,1.59,0.2475,1.55,0.4512,0.02867383512544803,0.2640000000000001,0.23024963289280467,0.17430782267275094,0.0472858045038282,-20.8,-28.8,10,5.5,0.2855,0.3,0.0029850746268656717,0.450261780104712,0.3480392156862745,0.2670953568059507,0.3806366579292863,SP/RJ
-20.8,-28.6,46,1.63,0.2594,1.39,0.4556,0.010752688172043012,0.296,0.2651982378854626,0.19065030868583518,0.07541476468198334,-20.8,-28.6,10,4.7,0.2879,0.3,0.0029850746268656717,0.36649214659685864,0.35274509803921567,0.24074077308764666,0.3365879072620446,SP/RJ
-20.6,-40.4,118,1.73,0.2554,3.58,0.2032,0.26881720430107525,0.37600000000000006,0.25345080763582967,0.29942267064563505,0.2626355728014729,-20.6,-40.4,109,1.75,0.1912,3.3,0.29850746268656714,0.05759162303664921,0.1631372549019608,0.1730787802083924,0.22349842401147216,SP/RJ
-20.6,-40.2,109,1.79,0.264,3.3,0.2837,0.23655913978494625,0.4240000000000001,0.27870778267254037,0.3130889741524956,0.2861582429031506,-20.6,-40.2,93,1.99,0.2252,2.82,0.2507462686567164,0.08272251308900523,0.22980392156862747,0.1877575677714497,0.24803238214086762,SP/RJ
-20.6,-40.0,88,1.74,0.2777,2.67,0.3593,0.16129032258064516,0.38400000000000006,0.31894273127753303,0.28807768461939276,0.24310839316072566,-20.6,-40.0,65,2.09,0.2462,1.97,0.16716417910447762,0.09319371727748689,0.2709803921568627,0.17711276284627572,0.23024077658707712,SP/RJ
-20.6,-29.8,55,1.56,0.2563,1.67,0.4632,0.043010752688172046,0.24000000000000007,0.25609397944199697,0.17970157737672302,0.05656962528588643,-20.6,-29.8,9,5.22,0.3045,0.27,0.0,0.4209424083769633,0.38529411764705884,0.268745508674674,0.383394702943596,SP/RJ
-20.6,-29.6,56,1.55,0.2565,1.7,0.4625,0.04659498207885305,0.23200000000000007,0.2566813509544787,0.17842544434444396,0.054373123773309565,-20.6,-29.6,10,5.1,0.253,0.3,0.0029850746268656717,0.40837696335078527,0.2843137254901961,0.231891921155949,0.32179803705969434,SP/RJ
-20.6,-29.4,53,1.6,0.254,1.61,0.4591,0.035842293906810034,0.27200000000000013,0.24933920704845813,0.18572716698508943,0.06694097086990242,-20.6,-29.4,11,4.64,0.2498,0.33,0.005970149253731343,0.36020942408376955,0.2780392156862745,0.21473959634125847,0.2931298369772509,SP/RJ
-20.6,-29.2,49,1.61,0.2636,1.49,0.461,0.021505376344086023,0.28000000000000014,0.2775330396475771,0.19301280533055443,0.07948113340869527,-20.6,-29.2,12,4.83,0.2652,0.36,0.008955223880597015,0.3801047120418848,0.30823529411764705,0.2324317433467096,0.32270028971295645,SP/RJ
-20.6,-29.0,46,1.67,0.2686,1.39,0.4615,0.010752688172043012,0.328,0.2922173274596182,0.21032333854388707,0.10927631261402661,-20.6,-29.0,12,5.0,0.2816,0.36,0.008955223880597015,0.39790575916230364,0.34039215686274515,0.2490843799685486,0.3505333166485368,SP/RJ
-20.6,-28.8,48,1.62,0.2561,1.45,0.4546,0.017921146953405017,0.28800000000000014,0.2555066079295154,0.1871425849609735,0.06937721195630822,-20.6,-28.8,13,4.85,0.3027,0.39,0.011940298507462687,0.38219895287958106,0.381764705882353,0.25863465242313227,0.3664955331135235,SP/RJ
-20.6,-28.6,46,1.63,0.2591,1.39,0.4566,0.010752688172043012,0.296,0.26431718061674003,0.19035662292959432,0.07490926784780667,-20.6,-28.6,14,5.0,0.3096,0.42,0.014925373134328358,0.39790575916230364,0.3952941176470588,0.2693750833145636,0.384446966816755,SP/RJ
-20.4,-40.2,114,1.78,0.2644,3.45,0.2267,0.25448028673835127,0.4160000000000001,0.2798825256975037,0.316787604145285,0.2925243866892066,-20.4,-40.2,103,1.9,0.2116,3.12,0.28059701492537314,0.07329842931937172,0.2031372549019608,0.1856775663822352,0.24455589154020632,SP/RJ
-20.4,-40.0,102,1.69,0.2695,3.09,0.3382,0.2114695340501792,0.34400000000000003,0.2948604992657856,0.28344334443865493,0.23513168935375103,-20.4,-40.0,79,2.09,0.2347,2.39,0.208955223880597,0.09319371727748689,0.24843137254901956,0.18352677123570116,0.24096107706092498,SP/RJ
-20.4,-39.8,80,1.73,0.2862,2.42,0.3918,0.13261648745519714,0.37600000000000006,0.34390602055800296,0.2841741693377334,0.23638959738970852,-20.4,-39.8,47,2.3,0.255,1.42,0.11343283582089553,0.11518324607329841,0.2882352941176471,0.17228379200394703,0.22216968979296536,SP/RJ
-20.4,-29.6,53,1.6,0.2686,1.61,0.4669,0.035842293906810034,0.27200000000000013,0.2922173274596182,0.20001987378880948,0.0915418167998304,-20.4,-29.6,12,4.5,0.2473,0.36,0.008955223880597015,0.34554973821989526,0.2731372549019607,0.20921407233415099,0.2838945391673336,SP/RJ
-20.4,-29.4,52,1.6,0.2669,1.58,0.4648,0.03225806451612903,0.27200000000000013,0.2872246696035243,0.19716091137321778,0.08662092288720077,-20.4,-29.4,13,4.85,0.2476,0.39,0.011940298507462687,0.38219895287958106,0.27372549019607845,0.22262158052770742,0.3063036954567873,SP/RJ
-20.4,-29.2,47,1.66,0.2689,1.42,0.464,0.014336917562724014,0.32,0.2930983847283406,0.2091451007636882,0.1072483100461751,-20.4,-29.2,14,5.5,0.2706,0.42,0.014925373134328358,0.450261780104712,0.31882352941176473,0.261336894216935,0.371012029230104,SP/RJ
-20.4,-29.0,46,1.63,0.2777,1.39,0.4682,0.010752688172043012,0.296,0.31894273127753303,0.20856513981652536,0.10625007156675603,-20.4,-29.0,12,6.33,0.3119,0.36,0.008955223880597015,0.5371727748691099,0.3998039215686275,0.31531064010611143,0.46122313256838837,SP/RJ
-20.4,-28.8,49,1.59,0.2651,1.49,0.4633,0.021505376344086023,0.2640000000000001,0.2819383259911894,0.18914790077842517,0.07282879507093112,-20.4,-28.8,12,6.58,0.3043,0.36,0.008955223880597015,0.5633507853403141,0.38490196078431377,0.319069323335075,0.4675053528515632,SP/RJ
-20.4,-28.6,46,1.59,0.2638,1.39,0.4591,0.010752688172043012,0.2640000000000001,0.27812041116005864,0.1842910331107006,0.06446907323261272,-20.4,-28.6,14,5.86,0.3261,0.42,0.014925373134328358,0.48795811518324606,0.42764705882352944,0.31017684904703463,0.4526425727403108,SP/RJ
-20.2,-40.0,105,1.81,0.2848,3.18,0.3262,0.2222222222222222,0.4400000000000001,0.33979441997063137,0.33400554739761784,0.3221601985055266,-20.2,-40.0,81,2.25,0.2544,2.45,0.21492537313432836,0.10994764397905758,0.2870588235294118,0.20397728021426595,0.27514182454089153,SP/RJ
-20.2,-39.8,88,1.78,0.2951,2.67,0.3802,0.16129032258064516,0.4160000000000001,0.370044052863436,0.3157781251480271,0.29078685456026265,-20.2,-39.8,60,2.27,0.256,1.82,0.15223880597014924,0.11204188481675392,0.2901960784313726,0.18482558973942523,0.24313190749573874,SP/RJ
-20.2,-29.6,51,1.63,0.2757,1.55,0.4675,0.02867383512544803,0.296,0.3130690161527166,0.21258095042605488,0.11316215193372281,-20.2,-29.6,13,5.31,0.2544,0.39,0.011940298507462687,0.4303664921465968,0.2870588235294118,0.2431218713944904,0.34056764781698673,SP/RJ
-20.2,-29.4,52,1.56,0.2656,1.58,0.4628,0.03225806451612903,0.24000000000000007,0.2834067547723935,0.18522160642950755,0.06607079158847468,-20.2,-29.4,14,4.79,0.2731,0.42,0.014925373134328358,0.3759162303664921,0.3237254901960785,0.23818903123229962,0.3323229550262299,SP/RJ
-20.2,-29.2,47,1.66,0.2715,1.42,0.4654,0.014336917562724014,0.32,0.3007342143906021,0.2116903773177754,0.11162928260903912,-20.2,-29.2,13,5.31,0.258,0.39,0.011940298507462687,0.4303664921465968,0.2941176470588236,0.24547481257096102,0.34450032686533977,SP/RJ
-20.2,-29.0,48,1.69,0.2752,1.45,0.4653,0.017921146953405017,0.34400000000000003,0.31160058737151247,0.22450724477497253,0.13368988917914995,-20.2,-29.0,9,7.67,0.3123,0.27,0.0,0.6774869109947643,0.4005882352941177,0.359358382096294,0.5348440261905094,SP/RJ
-20.2,-28.8,46,1.63,0.2823,1.39,0.4688,0.010752688172043012,0.296,0.3324522760646108,0.2130683214122179,0.11400102302413048,-20.2,-28.8,13,6.23,0.3063,0.39,0.011940298507462687,0.5267015706806283,0.38882352941176473,0.3091551328666186,0.4509348879684745,SP/RJ
-20.2,-28.6,46,1.63,0.2791,1.39,0.4642,0.010752688172043012,0.296,0.32305433186490456,0.2099356733456492,0.10860905679291351,-20.2,-28.6,14,6.21,0.3045,0.42,0.014925373134328358,0.5246073298429319,0.38529411764705884,0.308275606874773,0.44946485825621396,SP/RJ
-20.0,-40.0,112,1.9,0.2983,3.39,0.3165,0.24731182795698925,0.512,0.3794419970631424,0.37958460834004387,0.4006116402984539,-20.0,-40.0,101,2.13,0.2519,3.06,0.2746268656716418,0.09738219895287957,0.2821568627450981,0.21805530912320648,0.29867168150711826,ES/BA-S
-20.0,-39.8,100,1.79,0.309,3.03,0.3702,0.20430107526881722,0.4240000000000001,0.4108663729809104,0.3463891494165759,0.34347506135898126,-20.0,-39.8,80,2.21,0.2775,2.42,0.21194029850746268,0.10575916230366492,0.3323529411764707,0.21668413399586609,0.2963799150367797,ES/BA-S
-20.0,-39.6,73,1.96,0.3081,2.21,0.4018,0.10752688172043011,0.56,0.408223201174743,0.3585833609650577,0.36446394216797334,-20.0,-39.6,49,2.8,0.2837,1.49,0.11940298507462686,0.1675392670157068,0.34450980392156866,0.21048401867063413,0.28601711299109206,ES/BA-S
-19.8,-40.0,125,1.89,0.2867,3.79,0.2522,0.2939068100358423,0.504,0.3453744493392071,0.3810937531250165,0.40320920553580997,-19.8,-40.0,130,2.02,0.2322,3.94,0.3611940298507463,0.08586387434554973,0.24352941176470586,0.2301957719870006,0.3189631126823624,ES/BA-S
-19.8,-39.8,118,1.82,0.2916,3.58,0.3217,0.26881720430107525,0.4480000000000001,0.3597650513950074,0.3588607518986943,0.36494139208102805,-19.8,-39.8,102,2.13,0.2617,3.09,0.27761194029850744,0.09738219895287957,0.30137254901960786,0.2254555627569983,0.3110403810348155,ES/BA-S
-19.8,-39.6,97,1.79,0.3103,2.94,0.3812,0.1935483870967742,0.4240000000000001,0.41468428781204114,0.3440775583029385,0.3394963120835269,-19.8,-39.6,75,2.29,0.293,2.27,0.19701492537313434,0.11413612565445026,0.3627450980392157,0.22463204968893344,0.3096639706845655,ES/BA-S
-19.8,-39.4,77,1.92,0.3159,2.33,0.4104,0.12186379928315412,0.528,0.43113069016152716,0.36033149648156043,0.36747286224845277,-19.8,-39.4,56,2.61,0.2855,1.7,0.14029850746268657,0.1476439790575916,0.3480392156862745,0.21199390073551758,0.2885407126549638,ES/BA-S
-19.6,-39.6,108,1.86,0.3063,3.27,0.3441,0.23297491039426524,0.48000000000000015,0.40293685756240827,0.3719705893188912,0.38750626345002065,-19.6,-39.6,96,2.16,0.2624,2.91,0.25970149253731345,0.1005235602094241,0.30274509803921573,0.22099005026198446,0.30357677437736325,ES/BA-S
-19.6,-39.4,90,1.87,0.3157,2.73,0.3828,0.16845878136200718,0.48800000000000016,0.43054331864904544,0.3623340333370176,0.37091966216722544,-19.6,-39.4,74,2.3,0.2938,2.24,0.19402985074626866,0.11518324607329841,0.36431372549019614,0.2245089407699211,0.3094582078413178,ES/BA-S
-19.4,-39.6,106,1.8,0.2782,3.21,0.2736,0.22580645161290322,0.4320000000000001,0.32041116005873715,0.32607253722388013,0.3085057687516134,-19.4,-39.6,101,2.1,0.225,3.06,0.2746268656716418,0.09424083769633508,0.22941176470588237,0.19942648935795307,0.2675356846029168,ES/BA-S
-19.4,-39.4,89,1.84,0.3217,2.7,0.3683,0.16487455197132617,0.46400000000000013,0.4481644640234948,0.359013005331607,0.36520345323549136,-19.4,-39.4,81,2.21,0.2771,2.45,0.21492537313432836,0.10575916230366492,0.3315686274509804,0.2174177209629912,0.2976060239274767,ES/BA-S
-19.2,-39.6,94,1.77,0.2989,2.85,0.3017,0.1827956989247312,0.4080000000000001,0.3812041116005873,0.32399993684177286,0.30493837431928233,-19.2,-39.6,87,1.98,0.2291,2.64,0.23283582089552238,0.08167539267015707,0.23745098039215687,0.18398739798594543,0.24173096335808852,ES/BA-S
-19.2,-39.4,92,1.68,0.3292,2.79,0.389,0.17562724014336917,0.336,0.4701908957415565,0.3272727119616419,0.31057152957761625,-19.2,-39.4,82,2.18,0.2836,2.49,0.21791044776119403,0.10261780104712043,0.3443137254901961,0.22161399143283686,0.3046196225346201,ES/BA-S
-19.0,-39.6,90,1.7,0.2967,2.73,0.3058,0.16845878136200718,0.35200000000000004,0.3747430249632893,0.29840060210843217,0.2608763713458739,-19.0,-39.6,77,2.03,0.2362,2.33,0.20298507462686566,0.08691099476439788,0.2513725490196078,0.1804228728036238,0.23577325661980525,ES/BA-S
-19.0,-39.4,93,1.71,0.3317,2.82,0.4058,0.17921146953405018,0.36000000000000004,0.47753303964757704,0.3389148363938757,0.3306101488110206,-19.0,-39.4,81,2.17,0.2864,2.45,0.21492537313432836,0.10157068062827224,0.34980392156862744,0.22209999177707598,0.30543191796741476,ES/BA-S
-18.8,-39.6,94,1.69,0.2867,2.85,0.2773,0.1827956989247312,0.34400000000000003,0.3453744493392071,0.2907233827546461,0.24766221302817895,-18.8,-39.6,81,1.99,0.2242,2.45,0.21492537313432836,0.08272251308900523,0.227843137254902,0.1751636744927452,0.22698309254126683,ES/BA-S
-18.8,-39.4,89,1.73,0.3328,2.7,0.3996,0.16487455197132617,0.37600000000000006,0.48076358296622607,0.3405460449791841,0.33341781230246664,-18.8,-39.4,82,2.2,0.2732,2.49,0.21791044776119403,0.10471204188481677,0.32392156862745103,0.21551468609115396,0.29442531314575393,ES/BA-S
-18.6,-39.6,98,1.66,0.2947,2.97,0.3005,0.1971326164874552,0.32,0.3688693098384729,0.29533397544197604,0.255598042252433,-18.6,-39.6,87,2.02,0.2379,2.64,0.23283582089552238,0.08586387434554973,0.2547058823529412,0.1911351925313378,0.25367770564459197,ES/BA-S
-18.6,-39.4,92,1.73,0.3404,2.79,0.4016,0.17562724014336917,0.37600000000000006,0.5030837004405285,0.35157031352796597,0.35239296765849376,-18.6,-39.4,89,2.28,0.2793,2.7,0.23880597014925373,0.11308900523560207,0.33588235294117647,0.22925910944201075,0.31739758558678743,ES/BA-S
-18.4,-39.6,98,1.67,0.321,2.97,0.3456,0.1971326164874552,0.328,0.4461086637298091,0.32374709340575475,0.3045031759695718,-18.4,-39.6,97,1.97,0.2465,2.94,0.2626865671641791,0.08062827225130889,0.2715686274509804,0.20496115562215614,0.27678626267708134,ES/BA-S
-18.4,-39.4,98,1.74,0.3673,2.97,0.4242,0.1971326164874552,0.38400000000000006,0.5820851688693098,0.3877392617855884,0.4146475661577588,-18.4,-39.4,96,2.2,0.3022,2.91,0.25970149253731345,0.10471204188481677,0.38078431372549026,0.2483992827158735,0.349388252913573,ES/BA-S
-18.2,-39.4,104,1.77,0.3586,3.15,0.3968,0.21863799283154123,0.4080000000000001,0.5565345080763582,0.3943908336359665,0.42609636284338087,-18.2,-39.4,107,2.21,0.288,3.24,0.29253731343283584,0.10575916230366492,0.3529411764705882,0.2504125507356963,0.35275320612169037,ES/BA-S
-18.2,-39.2,97,1.84,0.3742,2.94,0.438,0.1935483870967742,0.46400000000000013,0.6023494860499264,0.41996595771556694,0.47011669403476053,-18.2,-39.2,104,2.3,0.3024,3.15,0.2835820895522388,0.11518324607329841,0.38117647058823534,0.2599806020712575,0.36874513800558456,ES/BA-S
-18.2,-39.0,91,1.81,0.3731,2.76,0.4559,0.17204301075268819,0.4400000000000001,0.5991189427312774,0.4037206511613219,0.44215500076603603,-18.2,-39.0,101,2.32,0.3025,3.06,0.2746268656716418,0.11727748691099474,0.3813725490196079,0.25775896720074815,0.36503192281953895,ES/BA-S
-18.0,-39.4,108,1.86,0.3645,3.27,0.3471,0.23297491039426524,0.48000000000000015,0.5738619676945668,0.4289456260296107,0.4855726492802812,-18.0,-39.4,125,2.38,0.2742,3.79,0.34626865671641793,0.12356020942408376,0.3258823529411765,0.26523707302722604,0.37753074361423034,ES/BA-S
-18.0,-39.2,106,1.88,0.3876,3.21,0.4182,0.22580645161290322,0.496,0.6417033773861968,0.4545032763330334,0.5295629043159357,-18.0,-39.2,122,2.36,0.3051,3.7,0.3373134328358209,0.12146596858638742,0.3864705882352941,0.2817499965525008,0.40513025567356425,ES/BA-S
-18.0,-39.0,103,1.84,0.3791,3.12,0.4338,0.21505376344086022,0.46400000000000013,0.6167400881057268,0.4319312838488624,0.49071161344008474,-18.0,-39.0,117,2.38,0.3068,3.55,0.32238805970149254,0.12356020942408376,0.38980392156862753,0.2785840635647346,0.39983875138353614,ES/BA-S
-18.0,-38.8,99,1.83,0.3411,3.0,0.4072,0.2007168458781362,0.4560000000000001,0.5051395007342144,0.38728544887078353,0.4138664557808763,-18.0,-38.8,106,2.34,0.2747,3.21,0.28955223880597014,0.11937172774869108,0.32686274509803925,0.24526223721756682,0.3441450308439817,ES/BA-S
-17.8,-39.0,104,1.91,0.3547,3.15,0.3797,0.21863799283154123,0.52,0.5450807635829662,0.42790625213816913,0.4837836615596145,-17.8,-39.0,117,2.36,0.2824,3.55,0.32238805970149254,0.12146596858638742,0.3419607843137255,0.26193827086720184,0.3720171633049901,ES/BA-S
-17.8,-38.8,87,1.83,0.3314,2.64,0.3702,0.15770609318996415,0.4560000000000001,0.47665198237885453,0.363452691856273,0.3728451159149537,-17.8,-38.8,93,2.31,0.2547,2.82,0.2507462686567164,0.1162303664921466,0.2876470588235294,0.21820789799079746,0.2989267168002177,ES/BA-S
-17.6,-39.0,92,1.75,0.2998,2.79,0.2622,0.17562724014336917,0.39200000000000007,0.3838472834067548,0.317158174516708,0.29316221860857417,-17.6,-39.0,97,2.24,0.2148,2.94,0.2626865671641791,0.10890052356020945,0.20941176470588233,0.19366628514342363,0.2579081449707132,ES/BA-S
-17.6,-38.8,72,1.81,0.323,2.18,0.3582,0.1039426523297491,0.4400000000000001,0.45198237885462555,0.3319750103947916,0.3186652042649294,-17.6,-38.8,74,2.2,0.2296,2.24,0.19402985074626866,0.10471204188481677,0.2384313725490196,0.179057755060035,0.23349161439158797,ES/BA-S
-17.4,-39.0,74,1.54,0.2607,2.24,0.2766,0.1111111111111111,0.22400000000000006,0.2690161527165932,0.20137575460923476,0.09387558153877719,-17.4,-39.0,67,1.94,0.1944,2.03,0.17313432835820897,0.07748691099476439,0.16941176470588235,0.14001100135295189,0.16822931555231865,ES/BA-S
-17.4,-38.8,66,1.8,0.3247,2.0,0.371,0.08243727598566308,0.4320000000000001,0.4569750367107195,0.3238041042321276,0.30460130395716695,-17.4,-38.8,62,2.11,0.2332,1.88,0.1582089552238806,0.09528795811518323,0.24549019607843134,0.1663290364724984,0.21221697930841368,ES/BA-S
-17.2,-39.0,76,1.64,0.2719,2.3,0.3036,0.11827956989247312,0.304,0.3019089574155652,0.24139617576934613,0.16275939959586333,-17.2,-39.0,66,2.15,0.2033,2.0,0.1701492537313433,0.09947643979057591,0.18686274509803924,0.15216281287331948,0.18853971474273445,ES/BA-S
-17.2,-38.8,69,1.8,0.3188,2.09,0.3619,0.0931899641577061,0.4320000000000001,0.4396475770925109,0.3216125137500724,0.30082910177524685,-17.2,-38.8,57,2.37,0.2335,1.73,0.14328358208955225,0.12251308900523561,0.246078431372549,0.17062503415577898,0.21939726084275818,ES/BA-S
-17.0,-39.0,76,1.74,0.282,2.3,0.2863,0.11827956989247312,0.38400000000000006,0.3315712187958883,0.2779502628961205,0.22567690555637768,-17.0,-39.0,73,2.38,0.2015,2.21,0.191044776119403,0.12356020942408376,0.18333333333333335,0.1659794396256067,0.21163266712547868,ES/BA-S
